High_3D (16,52)
31,00	31,00	31,00	31,00	30,00	21,00	30,00	11,00	20,00	19,00	36,00	36,00	31,00	32,00	48,00	29,00
41,00	40,00	35,00	40,00	31,00	36,00	30,00	43,00	38,00	24,00	39,00	42,00	23,00	32,00	45,00	43,00
26,00	11,00	16,00	11,00	21,00	21,00	21,00	32,00	27,00	34,00	40,00	31,00	23,00	47,00	33,00	32,00
11,00	34,00	20,00	33,00	36,00	21,00	21,00	34,00	29,00	14,00	40,00	26,00	19,00	38,00	46,00	44,00
15,00	16,00	36,00	21,00	20,00	11,00	31,00	12,00	17,00	7,00	15,00	41,00	44,00	33,00	27,00	46,00
20,00	21,00	1,00	11,00	25,00	30,00	36,00	29,00	15,00	33,00	25,00	41,00	38,00	48,00	45,00	22,00
31,00	36,00	30,00	43,00	30,00	24,00	39,00	25,00	6,00	34,00	25,00	38,00	39,00	48,00	34,00	27,00
37,00	43,00	42,00	41,00	30,00	25,00	25,00	34,00	29,00	14,00	40,00	26,00	45,00	33,00	36,00	32,00
33,00	34,00	35,00	42,00	20,00	20,00	14,00	12,00	7,00	17,00	15,00	41,00	20,00	32,00	24,00	34,00
62,00	22,00	30,00	21,00	25,00	11,00	20,00	20,00	36,00	36,00	31,00	47,00	44,00	28,00	56,00	36,00
32,00	48,00	27,00	47,00	46,00	18,00	32,00	38,00	38,00	18,00	28,00	48,00	46,00	18,00	47,00	38,00
32,00	45,00	39,00	27,00	38,00	38,00	28,00	23,00	18,00	28,00	28,00	37,00	28,00	28,00	47,00	33,00
47,00	33,00	34,00	43,00	46,00	37,00	33,00	53,00	40,00	27,00	38,00	8,00	43,00	28,00	22,00	48,00
43,00	28,00	38,00	25,00	38,00	38,00	18,00	43,00	28,00	22,00	29,00	28,00	36,00	18,00	32,00	48,00
43,00	18,00	33,00	18,00	23,00	18,00	28,00	37,00	18,00	27,00	46,00	28,00	32,00	32,00	52,00	39,00
